a,b,c,loss
100.0,0.525,0.079,2.4109630346963248e+27
100.0,0.525,0.08,2.4049749264220935e+27
100.0,0.525,0.081,2.411740897000425e+27
100.0,0.525,0.082,2.401073956559338e+27
100.0,0.525,0.083,2.4189150571316196e+27
100.0,0.525,0.084,2.411882567994911e+27
100.0,0.525,0.085,2.4101031212745848e+27
100.0,0.525,0.08600000000000001,2.4093261444142002e+27
100.0,0.525,0.08700000000000001,2.4156155986996196e+27
100.0,0.525,0.088,2.4134462615965513e+27
100.0,0.525,0.089,2.4149197875131592e+27
100.0,0.525,0.09,2.4197342401424449e+27
100.0,0.525,0.091,2.4129483470805138e+27
100.0,0.525,0.092,2.4088452009027104e+27
100.0,0.525,0.093,2.4121076182726104e+27
100.0,0.525,0.094,2.4183409944560457e+27
100.0,0.525,0.095,2.4137381628747737e+27
100.0,0.525,0.096,2.40666833752806e+27
100.0,0.525,0.097,2.4181072373151437e+27
100.0,0.525,0.098,2.4150509807570115e+27
100.0,0.525,0.099,2.4185086384661876e+27
100.0,0.525,0.1,2.4049826002676282e+27
200.0,0.525,0.0,2.496884279242849e+27
200.0,0.525,0.001,2.501965250430512e+27
200.0,0.525,0.002,2.488718422150252e+27
200.0,0.525,0.003,2.488274224552957e+27
200.0,0.525,0.004,2.4649333379155635e+27
200.0,0.525,0.005,2.443561530527574e+27
200.0,0.525,0.006,2.4401792831081712e+27
200.0,0.525,0.007,2.434707240946146e+27
200.0,0.525,0.008,2.4217908307457346e+27
200.0,0.525,0.009000000000000001,2.4139314847526662e+27
200.0,0.525,0.01,2.393444678358357e+27
200.0,0.525,0.011,2.3901353324715335e+27
200.0,0.525,0.012,2.397066733450718e+27
200.0,0.525,0.013000000000000001,2.3882326615007948e+27
200.0,0.525,0.014,2.385177290386378e+27
200.0,0.525,0.015,2.371104490693474e+27
200.0,0.525,0.016,2.3692596687121504e+27
200.0,0.525,0.017,2.3606518276315472e+27
200.0,0.525,0.018000000000000002,2.3610297645241293e+27
200.0,0.525,0.019,2.3555380950264097e+27
200.0,0.525,0.02,2.3574660011430412e+27
200.0,0.525,0.021,2.3453588864986316e+27
200.0,0.525,0.022,2.3514948638733578e+27
200.0,0.525,0.023,2.3409172056735875e+27
200.0,0.525,0.024,2.3308256560736477e+27
200.0,0.525,0.025,2.3335274399976595e+27
200.0,0.525,0.026000000000000002,2.3346394097304227e+27
200.0,0.525,0.027,2.339111933511558e+27
200.0,0.525,0.028,2.327002457683907e+27
200.0,0.525,0.029,2.327053518271503e+27
200.0,0.525,0.03,2.3246914495863526e+27
200.0,0.525,0.031,2.3104521864749273e+27
200.0,0.525,0.032,2.3128893703019458e+27
200.0,0.525,0.033,2.3128347679394876e+27
200.0,0.525,0.034,2.3072961699248445e+27
200.0,0.525,0.035,2.3080046724712275e+27
200.0,0.525,0.036000000000000004,2.3024260819154326e+27
200.0,0.525,0.037,2.3074781286083876e+27
200.0,0.525,0.038,2.312179687163942e+27
200.0,0.525,0.039,2.3022163793288027e+27
200.0,0.525,0.04,2.3023174674863266e+27
200.0,0.525,0.041,2.2976553111761135e+27
200.0,0.525,0.042,2.2992086746010725e+27
200.0,0.525,0.043000000000000003,2.2954095307656038e+27
200.0,0.525,0.044,2.2975230849145932e+27
200.0,0.525,0.045,2.288740811422029e+27
200.0,0.525,0.046,2.2954818420023728e+27
200.0,0.525,0.047,2.2957220923971888e+27
200.0,0.525,0.048,2.2941299170226987e+27
200.0,0.525,0.049,2.290585780977305e+27
200.0,0.525,0.05,2.2927838950011283e+27
200.0,0.525,0.051000000000000004,2.2870832607865417e+27
200.0,0.525,0.052000000000000005,2.284326726926119e+27
200.0,0.525,0.053,2.2829444017122116e+27
200.0,0.525,0.054,2.2857353203035876e+27
200.0,0.525,0.055,2.2878072585979466e+27
200.0,0.525,0.056,2.2953552235510508e+27
200.0,0.525,0.057,2.2894991939643873e+27
200.0,0.525,0.058,2.2903539422977867e+27
200.0,0.525,0.059000000000000004,2.2890790509213645e+27
200.0,0.525,0.06,2.283264342041426e+27
200.0,0.525,0.061,2.2931348258603866e+27
200.0,0.525,0.062,2.2888330451423975e+27
200.0,0.525,0.063,2.2875827986160578e+27
200.0,0.525,0.064,2.2935790234576815e+27
200.0,0.525,0.065,2.2857270561622426e+27
200.0,0.525,0.066,2.2948788548320914e+27
200.0,0.525,0.067,2.284050911208729e+27
200.0,0.525,0.068,2.2878816358700518e+27
200.0,0.525,0.069,2.284429290823169e+27
200.0,0.525,0.07,2.2900583516707496e+27
200.0,0.525,0.07100000000000001,2.287268761244947e+27
200.0,0.525,0.07200000000000001,2.2896038238967734e+27
200.0,0.525,0.073,2.2966845697159786e+27
200.0,0.525,0.074,2.290636841564901e+27
200.0,0.525,0.075,2.2821129700633214e+27
200.0,0.525,0.076,2.2870996414952792e+27
200.0,0.525,0.077,2.2857289746236262e+27
200.0,0.525,0.078,2.2887198559207612e+27
200.0,0.525,0.079,2.2956654239993943e+27
200.0,0.525,0.08,2.2917535336641472e+27
200.0,0.525,0.081,2.2911191132419642e+27
200.0,0.525,0.082,2.2950664213258328e+27
200.0,0.525,0.083,2.2881102279226133e+27
200.0,0.525,0.084,2.29582701747748e+27
200.0,0.525,0.085,2.2954225172734317e+27
200.0,0.525,0.08600000000000001,2.2963448544771172e+27
200.0,0.525,0.08700000000000001,2.290515683349825e+27
200.0,0.525,0.088,2.2951348956398344e+27
200.0,0.525,0.089,2.2846423876107084e+27
200.0,0.525,0.09,2.2965946971788515e+27
200.0,0.525,0.091,2.2936725853436233e+27
200.0,0.525,0.092,2.2950532872440524e+27
200.0,0.525,0.093,2.2951887601325297e+27
200.0,0.525,0.094,2.296034506454821e+27
200.0,0.525,0.095,2.2956494860125146e+27
200.0,0.525,0.096,2.3067570822760344e+27
200.0,0.525,0.097,2.3020996483323042e+27
200.0,0.525,0.098,2.3026477379922223e+27
200.0,0.525,0.099,2.2996320642710522e+27
200.0,0.525,0.1,2.2956381228181652e+27
300.0,0.525,0.0,2.4993381389265103e+27
300.0,0.525,0.001,2.5003847333982763e+27
300.0,0.525,0.002,2.5073195285783704e+27
300.0,0.525,0.003,2.4716609392662217e+27
300.0,0.525,0.004,2.4436782615240724e+27
300.0,0.525,0.005,2.4147038868205206e+27
300.0,0.525,0.006,2.4139184982448383e+27
300.0,0.525,0.007,2.405209273858806e+27
300.0,0.525,0.008,2.392685410372283e+27
300.0,0.525,0.009000000000000001,2.3733204611655605e+27
300.0,0.525,0.01,2.3641413613144827e+27
300.0,0.525,0.011,2.3585812175027614e+27
300.0,0.525,0.012,2.342470421524594e+27
300.0,0.525,0.013000000000000001,2.3346556428652076e+27
300.0,0.525,0.014,2.3251442064728977e+27
300.0,0.525,0.015,2.3166705101151985e+27
300.0,0.525,0.016,2.3059870413914215e+27
300.0,0.525,0.017,2.294256830621926e+27
300.0,0.525,0.018000000000000002,2.2963820431131698e+27
300.0,0.525,0.019,2.280668368641421e+27
300.0,0.525,0.02,2.2738137061175832e+27
300.0,0.525,0.021,2.2636917562834099e+27
300.0,0.525,0.022,2.2581959547150177e+27
300.0,0.525,0.023,2.2534983806561831e+27
300.0,0.525,0.024,2.2459895228005152e+27
300.0,0.525,0.025,2.2446739010131783e+27
300.0,0.525,0.026000000000000002,2.2274000747146515e+27
300.0,0.525,0.027,2.2312110244663273e+27
300.0,0.525,0.028,2.218726858373051e+27
300.0,0.525,0.029,2.211440689611841e+27
300.0,0.525,0.03,2.2125175367438878e+27
300.0,0.525,0.031,2.2012703355212182e+27
300.0,0.525,0.032,2.193746425122386e+27
300.0,0.525,0.033,2.1921360981517276e+27
300.0,0.525,0.034,2.1942440444905185e+27
300.0,0.525,0.035,2.1891009446688157e+27
300.0,0.525,0.036000000000000004,2.1810829566767134e+27
300.0,0.525,0.037,2.190840841569848e+27
300.0,0.525,0.038,2.1796839556061633e+27
300.0,0.525,0.039,2.1852010078237283e+27
300.0,0.525,0.04,2.1884978099245817e+27
300.0,0.525,0.041,2.182215291614934e+27
300.0,0.525,0.042,2.188295928757439e+27
300.0,0.525,0.043000000000000003,2.17804544201056e+27
300.0,0.525,0.044,2.1761632838192313e+27
300.0,0.525,0.045,2.172927282186845e+27
300.0,0.525,0.046,2.1766375865028546e+27
300.0,0.525,0.047,2.1715299044297733e+27
300.0,0.525,0.048,2.1711792687184202e+27
300.0,0.525,0.049,2.1688489284330766e+27
300.0,0.525,0.05,2.1662103061607732e+27
300.0,0.525,0.051000000000000004,2.166443030284007e+27
300.0,0.525,0.052000000000000005,2.171875227478833e+27
300.0,0.525,0.053,2.1684557914233777e+27
300.0,0.525,0.054,2.17386555737741e+27
300.0,0.525,0.055,2.1687974251236228e+27
300.0,0.525,0.056,2.1730097760263425e+27
300.0,0.525,0.057,2.167643987110182e+27
300.0,0.525,0.058,2.1676405929092723e+27
300.0,0.525,0.059000000000000004,2.1683403885924526e+27
300.0,0.525,0.06,2.167314159326144e+27
300.0,0.525,0.061,2.1653995348652455e+27
300.0,0.525,0.062,2.1779905445001967e+27
300.0,0.525,0.063,2.1763062829792907e+27
300.0,0.525,0.064,2.1679141950173736e+27
300.0,0.525,0.065,2.173129753649798e+27
300.0,0.525,0.066,2.168579753543553e+27
300.0,0.525,0.067,2.166466494542469e+27
300.0,0.525,0.068,2.166960276987834e+27
300.0,0.525,0.069,2.1678616586902517e+27
300.0,0.525,0.07,2.1748734874735976e+27
300.0,0.525,0.07100000000000001,2.1709909643549158e+27
300.0,0.525,0.07200000000000001,2.1606317156049783e+27
300.0,0.525,0.073,2.171735327371778e+27
300.0,0.525,0.074,2.1664040707605235e+27
300.0,0.525,0.075,2.1560734513573883e+27
300.0,0.525,0.076,2.159103292178007e+27
300.0,0.525,0.077,2.1696982165302302e+27
300.0,0.525,0.078,2.1692022204755763e+27
300.0,0.525,0.079,2.1669335661024152e+27
300.0,0.525,0.08,2.1763096771802003e+27
300.0,0.525,0.081,2.1693213126553162e+27
300.0,0.525,0.082,2.1733072851147633e+27
300.0,0.525,0.083,2.1633757056794307e+27
300.0,0.525,0.084,2.167166290225649e+27
300.0,0.525,0.085,2.1712880307214788e+27
300.0,0.525,0.08600000000000001,2.1628996321083764e+27
300.0,0.525,0.08700000000000001,2.1712126204317055e+27
300.0,0.525,0.088,2.176960773459026e+27
300.0,0.525,0.089,2.1734471852218183e+27
300.0,0.525,0.09,2.1736412449694738e+27
300.0,0.525,0.091,2.1768973166594124e+27
300.0,0.525,0.092,2.1727659838566644e+27
300.0,0.525,0.093,2.177582207373381e+27
300.0,0.525,0.094,2.1694556049521728e+27
300.0,0.525,0.095,2.174351518403288e+27
300.0,0.525,0.096,2.174140340077132e+27
300.0,0.525,0.097,2.1683604586500048e+27
300.0,0.525,0.098,2.173018630463498e+27
300.0,0.525,0.099,2.1754577327519e+27
300.0,0.525,0.1,2.1800711896577586e+27
400.0,0.525,0.0,2.501627010931176e+27
400.0,0.525,0.001,2.502144995504766e+27
400.0,0.525,0.002,2.497162308569528e+27
400.0,0.525,0.003,2.4555798056525247e+27
400.0,0.525,0.004,2.4295706343783571e+27
400.0,0.525,0.005,2.3940054593781977e+27
400.0,0.525,0.006,2.381840790892278e+27
400.0,0.525,0.007,2.3644788629440553e+27
400.0,0.525,0.008,2.3536340958900977e+27
400.0,0.525,0.009000000000000001,2.3322938693279624e+27
400.0,0.525,0.01,2.3108717392221398e+27
400.0,0.525,0.011,2.3015391624603686e+27
400.0,0.525,0.012,2.286542254676348e+27
400.0,0.525,0.013000000000000001,2.27131926359696e+27
400.0,0.525,0.014,2.2527461962198336e+27
400.0,0.525,0.015,2.248998850841724e+27
400.0,0.525,0.016,2.236124351643848e+27
400.0,0.525,0.017,2.219654065517172e+27
400.0,0.525,0.018000000000000002,2.2068220676176418e+27
400.0,0.525,0.019,2.1941026686439376e+27
400.0,0.525,0.02,2.1792379871214373e+27
400.0,0.525,0.021,2.17543721997249e+27
400.0,0.525,0.022,2.1581986638486323e+27
400.0,0.525,0.023,2.144870079598638e+27
400.0,0.525,0.024,2.1399247288734052e+27
400.0,0.525,0.025,2.1379681934099713e+27
400.0,0.525,0.026000000000000002,2.1113764001709797e+27
400.0,0.525,0.027,2.106150511361874e+27
400.0,0.525,0.028,2.110505566276748e+27
400.0,0.525,0.029,2.0958120705392517e+27
400.0,0.525,0.03,2.0948385251740176e+27
400.0,0.525,0.031,2.0891300695399438e+27
400.0,0.525,0.032,2.0972428000096087e+27
400.0,0.525,0.033,2.0780484462920798e+27
400.0,0.525,0.034,2.0775694212419737e+27
400.0,0.525,0.035,2.0719897976685106e+27
400.0,0.525,0.036000000000000004,2.0735083336406584e+27
400.0,0.525,0.037,2.069206700496622e+27
400.0,0.525,0.038,2.0615130800523117e+27
400.0,0.525,0.039,2.0583738869328241e+27
400.0,0.525,0.04,2.0614447533122627e+27
400.0,0.525,0.041,2.0573293584963944e+27
400.0,0.525,0.042,2.0514222683221348e+27
400.0,0.525,0.043000000000000003,2.0536367630546955e+27
400.0,0.525,0.044,2.0559904200245483e+27
400.0,0.525,0.045,2.0541565185157164e+27
400.0,0.525,0.046,2.0489120353885844e+27
400.0,0.525,0.047,2.0427111254747188e+27
400.0,0.525,0.048,2.0417039332482943e+27
400.0,0.525,0.049,2.052273474880672e+27
400.0,0.525,0.05,2.0438053863331713e+27
400.0,0.525,0.051000000000000004,2.0441670900909686e+27
400.0,0.525,0.052000000000000005,2.0399290613204983e+27
400.0,0.525,0.053,2.0298755858003265e+27
400.0,0.525,0.054,2.0390198581985933e+27
400.0,0.525,0.055,2.03635673865016e+27
400.0,0.525,0.056,2.037866567759105e+27
400.0,0.525,0.057,2.039451216862013e+27
400.0,0.525,0.058,2.040945845853841e+27
400.0,0.525,0.059000000000000004,2.029699234926982e+27
400.0,0.525,0.06,2.0320918514203183e+27
400.0,0.525,0.061,2.0312312001288153e+27
400.0,0.525,0.062,2.031945605633302e+27
400.0,0.525,0.063,2.041352707241131e+27
400.0,0.525,0.064,2.0369358188401218e+27
400.0,0.525,0.065,2.03771869865861e+27
400.0,0.525,0.066,2.0379005097682006e+27
400.0,0.525,0.067,2.0335653773369262e+27
400.0,0.525,0.068,2.035722318227977e+27
400.0,0.525,0.069,2.0340244799034327e+27
400.0,0.525,0.07,2.0403768006926553e+27
400.0,0.525,0.07100000000000001,2.0368543580182923e+27
400.0,0.525,0.07200000000000001,2.0452800928414e+27
400.0,0.525,0.073,2.0483919847796584e+27
400.0,0.525,0.074,2.0425597145993618e+27
400.0,0.525,0.075,2.0481037728502508e+27
400.0,0.525,0.076,2.0505219196373852e+27
400.0,0.525,0.077,2.0530393836946125e+27
400.0,0.525,0.078,2.0459958265114599e+27
400.0,0.525,0.079,2.0479212238708974e+27
400.0,0.525,0.08,2.0573931104439132e+27
400.0,0.525,0.081,2.0532105694796165e+27
400.0,0.525,0.082,2.0485578579023692e+27
400.0,0.525,0.083,2.0610854107377069e+27
400.0,0.525,0.084,2.058956951619506e+27
400.0,0.525,0.085,2.06336956037589e+27
400.0,0.525,0.08600000000000001,2.0561731165778543e+27
400.0,0.525,0.08700000000000001,2.062644086824959e+27
400.0,0.525,0.088,2.0690575032305538e+27
400.0,0.525,0.089,2.061647815071026e+27
400.0,0.525,0.09,2.071563161371574e+27
400.0,0.525,0.091,2.0728631403199363e+27
400.0,0.525,0.092,2.074975513877305e+27
400.0,0.525,0.093,2.0748691130574878e+27
400.0,0.525,0.094,2.0788264561701326e+27
400.0,0.525,0.095,2.0721077092566298e+27
400.0,0.525,0.096,2.0688539987499326e+27
400.0,0.525,0.097,2.0798500291052946e+27
400.0,0.525,0.098,2.069322103327547e+27
400.0,0.525,0.099,2.0856158910069258e+27
400.0,0.525,0.1,2.0806048698727908e+27
500.0,0.525,0.0,2.514406324929632e+27
500.0,0.525,0.001,2.503282495531327e+27
500.0,0.525,0.002,2.495755338505538e+27
500.0,0.525,0.003,2.4508993501721905e+27
500.0,0.525,0.004,2.408238967105472e+27
500.0,0.525,0.005,2.385436282673173e+27
500.0,0.525,0.006,2.3595131470133652e+27
500.0,0.525,0.007,2.3289249035642927e+27
500.0,0.525,0.008,2.3104301979559915e+27
500.0,0.525,0.009000000000000001,2.2896029384530578e+27
500.0,0.525,0.01,2.271877388285654e+27
500.0,0.525,0.011,2.2485508163216616e+27
500.0,0.525,0.012,2.2260330971918133e+27
500.0,0.525,0.013000000000000001,2.2139023707149893e+27
500.0,0.525,0.014,2.1859227920258444e+27
500.0,0.525,0.015,2.1591877044788883e+27
500.0,0.525,0.016,2.138871788721678e+27
500.0,0.525,0.017,2.116703081989704e+27
500.0,0.525,0.018000000000000002,2.1125252633918904e+27
500.0,0.525,0.019,2.1003955699327345e+27
500.0,0.525,0.02,2.0841521049711888e+27
500.0,0.525,0.021,2.0727447860099594e+27
500.0,0.525,0.022,2.0509367500181148e+27
500.0,0.525,0.023,2.0539525713132374e+27
500.0,0.525,0.024,2.0489257597661753e+27
500.0,0.525,0.025,2.0341503604849917e+27
500.0,0.525,0.026000000000000002,2.0268718655693163e+27
500.0,0.525,0.027,2.0148785304423533e+27
500.0,0.525,0.028,2.012822825282779e+27
500.0,0.525,0.029,2.0016970774230908e+27
500.0,0.525,0.03,1.9938625238540575e+27
500.0,0.525,0.031,1.9886850393014012e+27
500.0,0.525,0.032,1.9828492273462425e+27
500.0,0.525,0.033,1.9851155205361622e+27
500.0,0.525,0.034,1.9769887705410013e+27
500.0,0.525,0.035,1.9709537337498464e+27
500.0,0.525,0.036000000000000004,1.9614014193726693e+27
500.0,0.525,0.037,1.9577131035755955e+27
500.0,0.525,0.038,1.952160928757314e+27
500.0,0.525,0.039,1.9422477960660552e+27
500.0,0.525,0.04,1.946546772878945e+27
500.0,0.525,0.041,1.9378310552389988e+27
500.0,0.525,0.042,1.9350556319126447e+27
500.0,0.525,0.043000000000000003,1.926613073658942e+27
500.0,0.525,0.044,1.920589252488184e+27
500.0,0.525,0.045,1.9166324996713495e+27
500.0,0.525,0.046,1.9236478702295575e+27
500.0,0.525,0.047,1.9174432709668772e+27
500.0,0.525,0.048,1.9173858646993198e+27
500.0,0.525,0.049,1.9118053556821412e+27
500.0,0.525,0.05,1.9109818930266908e+27
500.0,0.525,0.051000000000000004,1.9084024479093758e+27
500.0,0.525,0.052000000000000005,1.905922910357964e+27
500.0,0.525,0.053,1.91263442614779e+27
500.0,0.525,0.054,1.907832664878427e+27
500.0,0.525,0.055,1.912924704112534e+27
500.0,0.525,0.056,1.9057106990141401e+27
500.0,0.525,0.057,1.9066811453263699e+27
500.0,0.525,0.058,1.917581105038596e+27
500.0,0.525,0.059000000000000004,1.915260652208076e+27
500.0,0.525,0.06,1.9091617158954497e+27
500.0,0.525,0.061,1.9204843274078927e+27
500.0,0.525,0.062,1.915272162976378e+27
500.0,0.525,0.063,1.9241354545689138e+27
500.0,0.525,0.064,1.9273705707575847e+27
500.0,0.525,0.065,1.9268151024000372e+27
500.0,0.525,0.066,1.928549096342966e+27
500.0,0.525,0.067,1.937246514812791e+27
500.0,0.525,0.068,1.9279353362741454e+27
