a,b,c,loss
500.0,0.788,0.01,899401383936.0
500.0,0.794,0.01,904037793792.0
500.0,0.8,0.01,902638927872.0
600.0,0.2,0.01,891283374080.0
600.0,0.206,0.01,894234001408.0
600.0,0.212,0.01,895633195008.0
600.0,0.218,0.01,898244280320.0
600.0,0.224,0.01,901364514816.0
600.0,0.23,0.01,901010358272.0
600.0,0.236,0.01,903291535360.0
600.0,0.242,0.01,902837829632.0
600.0,0.248,0.01,907302469632.0
600.0,0.254,0.01,904679784448.0
600.0,0.26,0.01,907767119872.0
600.0,0.266,0.01,906054205440.0
600.0,0.272,0.01,907637620736.0
600.0,0.278,0.01,909922992128.0
600.0,0.284,0.01,914847039488.0
600.0,0.29,0.01,910649065472.0
600.0,0.296,0.01,910289076224.0
600.0,0.302,0.01,917871722496.0
600.0,0.308,0.01,919131652096.0
600.0,0.314,0.01,922534019072.0
600.0,0.32,0.01,923997372416.0
600.0,0.326,0.01,924394258432.0
600.0,0.3320000000000001,0.01,924692643840.0
600.0,0.338,0.01,922878738432.0
600.0,0.344,0.01,924276162560.0
600.0,0.35,0.01,923426684928.0
600.0,0.356,0.01,919973855232.0
600.0,0.362,0.01,922774994944.0
600.0,0.368,0.01,921099960320.0
600.0,0.374,0.01,923721334784.0
600.0,0.38,0.01,923699052544.0
600.0,0.386,0.01,921887703040.0
600.0,0.392,0.01,923886747648.0
600.0,0.398,0.01,924310372352.0
600.0,0.404,0.01,930886713344.0
600.0,0.41,0.01,933905956864.0
600.0,0.416,0.01,933878497280.0
600.0,0.422,0.01,932044537856.0
600.0,0.428,0.01,929679147008.0
600.0,0.434,0.01,926646861824.0
600.0,0.44,0.01,925502078976.0
600.0,0.446,0.01,917991129088.0
600.0,0.452,0.01,915428147200.0
600.0,0.4580000000000001,0.01,905260040192.0
600.0,0.4640000000000001,0.01,900262723584.0
600.0,0.47,0.01,891792195584.0
600.0,0.476,0.01,888581259264.0
600.0,0.482,0.01,879123759104.0
600.0,0.488,0.01,871230996480.0
600.0,0.494,0.01,859211169792.0
600.0,0.5,0.01,850066407424.0
600.0,0.506,0.01,835218178048.0
600.0,0.512,0.01,819702726656.0
600.0,0.518,0.01,811261034496.0
600.0,0.524,0.01,808864710656.0
600.0,0.53,0.01,808884961280.0
600.0,0.536,0.01,817303060480.0
600.0,0.542,0.01,827331772416.0
600.0,0.548,0.01,841379610624.0
600.0,0.554,0.01,852040613888.0
600.0,0.56,0.01,860102787072.0
600.0,0.5660000000000001,0.01,872030535680.0
600.0,0.5720000000000001,0.01,877671743488.0
600.0,0.5780000000000001,0.01,882212798464.0
600.0,0.5840000000000001,0.01,890138394624.0
600.0,0.5900000000000001,0.01,894938054656.0
600.0,0.5960000000000001,0.01,900398055424.0
600.0,0.6020000000000001,0.01,909189120000.0
600.0,0.6080000000000001,0.01,912784621568.0
600.0,0.6140000000000001,0.01,918615162880.0
600.0,0.6200000000000001,0.01,918478323712.0
600.0,0.6260000000000001,0.01,925003546624.0
600.0,0.6320000000000001,0.01,923718057984.0
