a,b,c,loss
400.0,0.525,0.08600000000000001,718082408448.0
400.0,0.525,0.08700000000000001,715318493184.0
400.0,0.525,0.088,717062537216.0
400.0,0.525,0.089,714277584896.0
400.0,0.525,0.09,715851366400.0
400.0,0.525,0.091,718389182464.0
400.0,0.525,0.092,719936880640.0
400.0,0.525,0.093,715545772032.0
400.0,0.525,0.094,717548748800.0
400.0,0.525,0.095,718799634432.0
400.0,0.525,0.096,715558682624.0
400.0,0.525,0.097,717266616320.0
400.0,0.525,0.098,718344945664.0
400.0,0.525,0.099,718094008320.0
400.0,0.525,0.1,720157736960.0
500.0,0.525,0.0,910471725056.0
500.0,0.525,0.001,907166351360.0
500.0,0.525,0.002,906542776320.0
500.0,0.525,0.003,888495079424.0
500.0,0.525,0.004,871970701312.0
500.0,0.525,0.005,861634297856.0
500.0,0.525,0.006,854024716288.0
500.0,0.525,0.007,845547569152.0
500.0,0.525,0.008,841628975104.0
500.0,0.525,0.009000000000000001,834104983552.0
500.0,0.525,0.01,824786616320.0
500.0,0.525,0.011,816740958208.0
500.0,0.525,0.012,811005640704.0
500.0,0.525,0.013000000000000001,804599758848.0
500.0,0.525,0.014,793008734208.0
500.0,0.525,0.015,786810863616.0
500.0,0.525,0.016,776133214208.0
500.0,0.525,0.017,773670961152.0
500.0,0.525,0.018000000000000002,766291083264.0
500.0,0.525,0.019,762958118912.0
500.0,0.525,0.02,755313147904.0
500.0,0.525,0.021,752906600448.0
500.0,0.525,0.022,744873984000.0
500.0,0.525,0.023,747090935808.0
500.0,0.525,0.024,738481274880.0
500.0,0.525,0.025,734907400192.0
500.0,0.525,0.026000000000000002,731367145472.0
500.0,0.525,0.027,726457909248.0
500.0,0.525,0.028,725781184512.0
500.0,0.525,0.029,723232751616.0
500.0,0.525,0.03,723775586304.0
500.0,0.525,0.031,716058263552.0
500.0,0.525,0.032,711738261504.0
500.0,0.525,0.033,711732166656.0
500.0,0.525,0.034,710186696704.0
500.0,0.525,0.035,707231285248.0
500.0,0.525,0.036000000000000004,704553484288.0
500.0,0.525,0.037,703866404864.0
500.0,0.525,0.038,697475596288.0
500.0,0.525,0.039,696335597568.0
500.0,0.525,0.04,695236231168.0
500.0,0.525,0.041,692902494208.0
500.0,0.525,0.042,689558192128.0
500.0,0.525,0.043000000000000003,687605219328.0
500.0,0.525,0.044,684743196672.0
500.0,0.525,0.045,681933144064.0
500.0,0.525,0.046,683348066304.0
500.0,0.525,0.047,681867542528.0
500.0,0.525,0.048,679859388416.0
500.0,0.525,0.049,678035390464.0
500.0,0.525,0.05,679350501376.0
500.0,0.525,0.051000000000000004,674374025216.0
500.0,0.525,0.052000000000000005,674730541056.0
500.0,0.525,0.053,675597910016.0
500.0,0.525,0.054,672695910400.0
500.0,0.525,0.055,675764830208.0
500.0,0.525,0.056,673449377792.0
500.0,0.525,0.057,673533329408.0
500.0,0.525,0.058,672434094080.0
500.0,0.525,0.059000000000000004,671658147840.0
500.0,0.525,0.06,672045400064.0
500.0,0.525,0.061,672807714816.0
500.0,0.525,0.062,673041416192.0
500.0,0.525,0.063,672649576448.0
500.0,0.525,0.064,669902176256.0
500.0,0.525,0.065,671078481920.0
500.0,0.525,0.066,670178344960.0
500.0,0.525,0.067,674043658240.0
500.0,0.525,0.068,670580015104.0
500.0,0.525,0.069,673811398656.0
500.0,0.525,0.07,670219632640.0
500.0,0.525,0.07100000000000001,672699252736.0
500.0,0.525,0.07200000000000001,667003453440.0
500.0,0.525,0.073,669536026624.0
500.0,0.525,0.074,672696696832.0
500.0,0.525,0.075,671366447104.0
500.0,0.525,0.076,673411301376.0
500.0,0.525,0.077,671593070592.0
500.0,0.525,0.078,674355412992.0
500.0,0.525,0.079,675916939264.0
500.0,0.525,0.08,673816051712.0
500.0,0.525,0.081,675203973120.0
500.0,0.525,0.082,674516697088.0
500.0,0.525,0.083,676533501952.0
500.0,0.525,0.084,675551641600.0
500.0,0.525,0.085,676590714880.0
500.0,0.525,0.08600000000000001,672810860544.0
500.0,0.525,0.08700000000000001,676167876608.0
500.0,0.525,0.088,676640456704.0
500.0,0.525,0.089,676509974528.0
500.0,0.525,0.09,675715940352.0
500.0,0.525,0.091,678425067520.0
500.0,0.525,0.092,675919429632.0
500.0,0.525,0.093,676903649280.0
500.0,0.525,0.094,678231474176.0
500.0,0.525,0.095,675496853504.0
500.0,0.525,0.096,677877448704.0
500.0,0.525,0.097,681022390272.0
500.0,0.525,0.098,679502282752.0
500.0,0.525,0.099,679363280896.0
500.0,0.525,0.1,678123798528.0
600.0,0.525,0.0,907349524480.0
600.0,0.525,0.001,906448404480.0
600.0,0.525,0.002,907877875712.0
600.0,0.525,0.003,883982598144.0
600.0,0.525,0.004,868640948224.0
600.0,0.525,0.005,855426990080.0
600.0,0.525,0.006,845078528000.0
600.0,0.525,0.007,834981396480.0
600.0,0.525,0.008,826776354816.0
600.0,0.525,0.009000000000000001,814826782720.0
600.0,0.525,0.01,807437074432.0
600.0,0.525,0.011,796851372032.0
600.0,0.525,0.012,786094817280.0
600.0,0.525,0.013000000000000001,773891489792.0
600.0,0.525,0.014,767921356800.0
600.0,0.525,0.015,758206758912.0
600.0,0.525,0.016,749929824256.0
600.0,0.525,0.017,743652589568.0
600.0,0.525,0.018000000000000002,734477418496.0
600.0,0.525,0.019,730832371712.0
600.0,0.525,0.02,723837714432.0
600.0,0.525,0.021,718514618368.0
600.0,0.525,0.022,712516829184.0
600.0,0.525,0.023,710496944128.0
600.0,0.525,0.024,700883337216.0
600.0,0.525,0.025,695701405696.0
600.0,0.525,0.026000000000000002,693153890304.0
600.0,0.525,0.027,688575610880.0
600.0,0.525,0.028,685083394048.0
600.0,0.525,0.029,683262672896.0
600.0,0.525,0.03,679955464192.0
600.0,0.525,0.031,673405992960.0
600.0,0.525,0.032,672156024832.0
600.0,0.525,0.033,667101364224.0
600.0,0.525,0.034,663717478400.0
600.0,0.525,0.035,662580494336.0
600.0,0.525,0.036000000000000004,658843762688.0
600.0,0.525,0.037,656076898304.0
600.0,0.525,0.038,652930580480.0
600.0,0.525,0.039,648916172800.0
600.0,0.525,0.04,647675183104.0
600.0,0.525,0.041,646365315072.0
600.0,0.525,0.042,642994995200.0
600.0,0.525,0.043000000000000003,643102277632.0
600.0,0.525,0.044,640759627776.0
600.0,0.525,0.045,636994781184.0
600.0,0.525,0.046,638486904832.0
600.0,0.525,0.047,638074748928.0
600.0,0.525,0.048,637043933184.0
600.0,0.525,0.049,636676341760.0
600.0,0.525,0.05,638123573248.0
